id,project_id,project_name,project_desc,user_id,deadline,project_category,imgUrl
"398,398,""Adventure Game Scriptwriter in Legends of the Lost Chronicles"",""Menulis naskah dan dialog untuk memperkaya cerita dalam Legends of the Lost Chronicles"",11,""2023-01-05T00:00:00Z"",""Adventure"",""https://i.imgur.com/1815742.jpg"""
"399,399,""Mystery Puzzle Game Moderator in Cryptic Challenge Arena"",""Memandu dan mengelola turnamen teka-teki misteri dalam Cryptic Challenge Arena"",13,""2023-12-25T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"400,400,""Virtual Reality Parkour Choreographer"",""Merancang gerakan parkour yang dinamis melalui pengalaman virtual reality"",27,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"401,401,""RPG Lore Explorer in Dragon Age: Odyssey"",""Menjelajahi dan merangkum lore dalam Dragon Age: Odyssey"",3,""2023-12-25T00:00:00Z"",""RPG"",""https://i.imgur.com/5y377j3.jpg"""
"402,402,""Mobile Sports Photography Services"",""Menyediakan jasa fotografi olahraga dalam game mobile"",21,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"403,403,""Psychological Horror Game Scriptwriter for Dark Whispers"",""Menulis skenario yang mencekam untuk Dark Whispers"",7,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"404,404,""Open World Discovery Concierge in Cyber Explorers"",""Memberikan layanan concierge untuk menemukan lokasi menarik dalam Cyber Explorers"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"405,405,""Chess Tournament Organizer"",""Mengatur dan menyelenggarakan turnamen catur secara online"",9,""2023-12-30T00:00:00Z"",""Puzzle"",""https://i.imgur.com/5y377j3.jpg"""
"406,406,""Mystery Game Puzzle Designer for Enigma Quest"",""Merancang teka-teki misteri untuk Enigma Quest"",13,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/1815742.jpg"""
"407,407,""Speedrun Event Commentator in Retro Speedfest"",""Memberikan komentar untuk acara speedrun dalam Retro Speedfest"",10,""2023-12-25T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"408,408,""Virtual Space Tour Guide in No Man's Sky Odyssey"",""Memandu pemain dalam tur virtual ke luar angkasa dalam No Man's Sky Odyssey"",26,""2023-12-30T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"409,409,""Racing Game Vehicle Tuner in Fast Lane Tuning"",""Menyesuaikan kinerja dan tampilan kendaraan dalam Fast Lane Tuning"",12,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"410,410,""Puzzle Game Mathematician in Quantum Enigma"",""Menerapkan konsep matematika dalam pembuatan teka-teki Quantum Enigma"",22,""2023-12-25T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"411,411,""Moba Tournament Shoutcaster in League of Legends Pro Circuit"",""Menjadi penyiar turnamen Moba dalam League of Legends Pro Circuit"",2,""2023-12-30T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"412,412,""Horror Game Sound Engineer for Silent Shadows"",""Merancang dan mengimplementasikan efek suara mencekam dalam Silent Shadows"",7,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/1815742.jpg"""
"413,413,""Open World Fashion Stylist in Fashion Quest Online"",""Memberikan saran mode dan mengatur tampilan karakter dalam Fashion Quest Online"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/5y377j3.jpg"""
"414,414,""Sports Game Physiotherapist in Virtual Athlete Simulator"",""Menyediakan layanan fisioterapi virtual untuk pemain dalam Virtual Athlete Simulator"",21,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"415,415,""Puzzle Game Tester in Mind Boggler Labs"",""Menguji dan memberikan umpan balik untuk permainan teka-teki Mind Boggler Labs"",22,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/5y377j3.jpg"""
"416,416,""FPS Map Designer in Tactical Warfare Arena"",""Merancang peta yang strategis untuk Tactical Warfare Arena"",18,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"417,417,""Battle Royale Analyst in Apex Legends Elite Series"",""Menganalisis dan memberikan wawasan taktis untuk turnamen Apex Legends Elite Series"",15,""2023-12-30T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/5y377j3.jpg"""
"418,418,""Adventure Game Storyteller in Quests of Eldoria"",""Menyusun dan menceritakan kisah epik dalam Quests of Eldoria"",11,""2023-01-05T00:00:00Z"",""Adventure"",""https://i.imgur.com/1815742.jpg"""
"419,419,""Mystery Puzzle Game Referee in Enigma Championship"",""Menjadi wasit dalam kompetisi teka-teki misteri Enigma Championship"",13,""2023-12-25T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"420,420,""Virtual Reality Parkour Trainer"",""Melatih pemain untuk menguasai teknik parkour melalui pengalaman virtual reality"",27,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"421,421,""Rank Boosting in Valorant"",""Membantu pemain meningkatkan rank mereka dalam Valorant"",18,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"422,422,""Resource Grinding in World of Warcraft"",""Menggiling sumber daya dalam World of Warcraft untuk meningkatkan karakter"",16,""2023-12-30T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"423,423,""Battle Pass Completion in Fortnite"",""Menyelesaikan Battle Pass dan mendapatkan semua reward dalam Fortnite"",15,""2023-01-05T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/5y377j3.jpg"""
"424,424,""Achievement Hunting in Steam Games"",""Membantu pemain mencapai semua achievement dalam berbagai game Steam"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"425,425,""ELO Boosting in League of Legends"",""Meningkatkan tingkat keterampilan pemain dalam League of Legends"",2,""2023-12-30T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"426,426,""Resource Gathering in Minecraft"",""Mengumpulkan berbagai sumber daya dalam Minecraft untuk kebutuhan pemain"",16,""2023-01-05T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"427,427,""PvP Coaching in World of Tanks"",""Memberikan pelatihan dalam pertempuran PvP dalam World of Tanks"",12,""2023-12-25T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"428,428,""Legendary Item Farming in Diablo III"",""Membantu pemain mendapatkan item-item legendaris dalam Diablo III"",20,""2023-12-30T00:00:00Z"",""RPG"",""https://i.imgur.com/1815742.jpg"""
"429,429,""Seasonal Event Grinding in Genshin Impact"",""Menggiling event musiman untuk mendapatkan hadiah eksklusif dalam Genshin Impact"",3,""2023-01-05T00:00:00Z"",""RPG"",""https://i.imgur.com/5y377j3.jpg"""
"430,430,""Weapon Mastery in Call of Duty: Warzone"",""Membantu pemain mencapai penguasaan tinggi terhadap senjata dalam Warzone"",4,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"431,431,""Resource Gathering in No Man's Sky"",""Mengumpulkan sumber daya untuk pemain menjelajahi dunia terbuka No Man's Sky"",26,""2023-12-30T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/5y377j3.jpg"""
"432,432,""ELO Boosting in Dota 2"",""Meningkatkan tingkat keterampilan pemain dalam Dota 2"",2,""2023-01-05T00:00:00Z"",""Moba"",""https://i.imgur.com/1815742.jpg"""
"433,433,""Seasonal Rank Climbing in Apex Legends"",""Membantu pemain mencapai rank tinggi selama musim tertentu dalam Apex Legends"",14,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"434,434,""Legendary Armor Set Farming in Elder Scrolls Online"",""Membantu pemain mendapatkan set armor legendaris dalam Elder Scrolls Online"",3,""2023-12-30T00:00:00Z"",""RPG"",""https://i.imgur.com/1815742.jpg"""
"435,435,""Battle Pass Tier Up in Call of Duty: Mobile"",""Menjadi joki akun untuk meningkatkan tier dalam Battle Pass Call of Duty: Mobile"",4,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"436,436,""Resource Gathering in Terraria"",""Mengumpulkan berbagai sumber daya dalam game sandbox, Terraria"",16,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"437,437,""Rank Climbing in Mobile Legends"",""Membantu pemain Mobile Legends mencapai rank tinggi"",1,""2023-12-30T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"438,438,""Achievement Completion in Skyrim"",""Membantu pemain mencapai semua achievement dalam The Elder Scrolls V: Skyrim"",3,""2023-01-05T00:00:00Z"",""RPG"",""https://i.imgur.com/1815742.jpg"""
"439,439,""Battle Royale Victory Boosting in PUBG Mobile"",""Membantu pemain meraih kemenangan dalam pertandingan Battle Royale di PUBG Mobile"",15,""2023-12-25T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/5y377j3.jpg"""
"440,440,""Resource Gathering in Ark: Survival Evolved"",""Mengumpulkan sumber daya untuk bertahan hidup dalam Ark: Survival Evolved"",8,""2023-12-30T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"441,441,""Weapon Camo Unlocking in Call of Duty: Warzone"",""Membantu pemain membuka berbagai camo untuk senjata dalam Warzone"",4,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"442,442,""Resource Gathering in Valheim"",""Mengumpulkan sumber daya untuk membangun dan bertahan hidup dalam Valheim"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"443,443,""Epic Mount Acquisition in World of Warcraft"",""Membantu pemain mendapatkan mount epik dalam World of Warcraft"",16,""2023-12-30T00:00:00Z"",""RPG"",""https://i.imgur.com/5y377j3.jpg"""
"444,444,""Seasonal Event Grinding in Destiny 2"",""Menggiling event musiman untuk mendapatkan hadiah eksklusif dalam Destiny 2"",20,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"445,445,""Rank Boosting in Rainbow Six Siege"",""Membantu pemain meningkatkan rank mereka dalam Rainbow Six Siege"",23,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"446,446,""Legendary Weapon Farming in Borderlands 3"",""Membantu pemain mendapatkan senjata legendaris dalam Borderlands 3"",18,""2023-12-30T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"447,447,""Circuit Racing Challenges in Forza Horizon 4"",""Menawarkan tantangan balap sirkuit di Forza Horizon 4"",27,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"448,448,""Artifact Collection in Genshin Impact"",""Mengumpulkan berbagai artifact untuk meningkatkan kekuatan karakter dalam Genshin Impact"",3,""2023-12-25T00:00:00Z"",""RPG"",""https://i.imgur.com/1815742.jpg"""
"449,449,""High Elo Climbing in Mobile Legends"",""Membantu pemain Mobile Legends mencapai tingkat Elo tinggi"",1,""2023-12-30T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"450,450,""Seasonal Rank Boosting in Apex Legends"",""Meningkatkan rank pemain selama musim tertentu dalam Apex Legends"",14,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"451,451,""Resource Gathering in Fallout 76"",""Mengumpulkan sumber daya untuk bertahan hidup di dunia pasca-apokaliptik Fallout 76"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/5y377j3.jpg"""
"452,452,""PvP Coaching in Valorant"",""Memberikan pelatihan dalam pertempuran PvP dalam Valorant"",18,""2023-12-30T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"453,453,""Legendary Pet Acquisition in Old School RuneScape"",""Membantu pemain mendapatkan hewan peliharaan legendaris dalam Old School RuneScape"",16,""2023-01-05T00:00:00Z"",""RPG"",""https://i.imgur.com/5y377j3.jpg"""
"454,454,""Battle Royale Survival Guide in Free Fire"",""Menyediakan panduan bertahan hidup dalam pertandingan Battle Royale di Free Fire"",24,""2023-12-25T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/1815742.jpg"""
"455,455,""Tournament Level Coaching in Hearthstone"",""Memberikan pelatihan untuk mencapai tingkat turnamen dalam Hearthstone"",13,""2023-12-30T00:00:00Z"",""Puzzle"",""https://i.imgur.com/5y377j3.jpg"""
"456,456,""Cosmetic Collection in Overwatch"",""Mengumpulkan berbagai item kosmetik dalam Overwatch"",23,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"457,457,""Event Currency Farming in Warframe"",""Mengumpulkan mata uang event untuk mendapatkan item-event dalam Warframe"",26,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/5y377j3.jpg"""
"458,458,""Legendary Mount Acquisition in Neverwinter"",""Membantu pemain mendapatkan mount legendaris dalam Neverwinter"",16,""2023-12-30T00:00:00Z"",""RPG"",""https://i.imgur.com/1815742.jpg"""
"459,459,""High Score Achievement in Pinball FX3"",""Membantu pemain mencapai skor tertinggi dalam Pinball FX3"",22,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"460,460,""Virtual Reality Racing Challenges"",""Menawarkan tantangan balap seru melalui pengalaman virtual reality"",27,""2023-12-25T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"461,461,""Dungeon Raid Assistance in World of Warcraft"",""Berkolaborasi dalam menyelesaikan raid dungeon dalam World of Warcraft"",16,""2023-12-30T00:00:00Z"",""RPG"",""https://i.imgur.com/5y377j3.jpg"""
"462,462,""Mobile Legends Squad Boosting"",""Meningkatkan kinerja squad Mobile Legends dalam pertandingan"",1,""2023-01-05T00:00:00Z"",""Moba"",""https://i.imgur.com/1815742.jpg"""
"463,463,""Apex Legends Weapon Mastery Tutoring"",""Memberikan pelatihan untuk menguasai senjata dalam Apex Legends"",14,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"464,464,""Fortnite Building Strategy Coaching"",""Memberikan strategi membangun yang efektif dalam Fortnite"",15,""2023-12-30T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/1815742.jpg"""
"465,465,""Elder Scrolls Online Dungeon Guide"",""Memandu pemain dalam menyelesaikan dungeon dalam Elder Scrolls Online"",16,""2023-01-05T00:00:00Z"",""RPG"",""https://i.imgur.com/5y377j3.jpg"""
"466,466,""Minecraft Redstone Engineering Services"",""Memberikan bantuan dalam pengembangan mesin dan perangkat redstone di Minecraft"",16,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"467,467,""RPG Character Customization Consultation"",""Konsultasi untuk menyesuaikan karakter RPG sesuai preferensi pemain"",3,""2023-12-30T00:00:00Z"",""RPG"",""https://i.imgur.com/5y377j3.jpg"""
"468,468,""Puzzle Game Walkthrough Services"",""Menyediakan panduan langkah demi langkah untuk menyelesaikan puzzle game"",22,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"469,469,""FPS Aim Improvement Program"",""Program pelatihan untuk meningkatkan keterampilan menembak dalam game FPS"",18,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"470,470,""Open World Photography Expedition in Ghost of Tsushima"",""Menyelenggarakan ekspedisi fotografi dalam dunia terbuka Ghost of Tsushima"",8,""2023-12-30T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"471,471,""Horror Game Survival Training in Dead by Daylight"",""Memberikan pelatihan bertahan hidup dalam game horror Dead by Daylight"",7,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"472,472,""Sports Strategy Consultation in FIFA 22"",""Konsultasi strategi untuk meningkatkan kinerja dalam game olahraga FIFA 22"",21,""2023-12-25T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"473,473,""Battle Royale Loot Optimization in Apex Legends"",""Optimalkan pengambilan loot untuk meningkatkan kemenangan di Apex Legends"",14,""2023-12-30T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"474,474,""Adventure Quest Guiding Services"",""Memandu pemain dalam menyelesaikan quest dan menjelajahi dunia petualangan"",11,""2023-01-05T00:00:00Z"",""Adventure"",""https://i.imgur.com/1815742.jpg"""
"475,475,""Virtual Chess Tutoring for Beginners"",""Memberikan pelatihan catur virtual khusus untuk pemula"",16,""2023-12-25T00:00:00Z"",""Puzzle"",""https://i.imgur.com/5y377j3.jpg"""
"476,476,""Epic Racing Challenges in F1 2022"",""Menawarkan tantangan balap epik dalam game balap F1 2022"",27,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"477,477,""FPS Sniper Training in Warzone"",""Program pelatihan sniper untuk meningkatkan keahlian menembak jarak jauh"",4,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"478,478,""Puzzle-solving Adventure in The Legend of Zelda: Breath of the Wild"",""Berkolaborasi dalam menyelesaikan teka-teki dan petualangan Zelda"",8,""2023-12-25T00:00:00Z"",""Adventure"",""https://i.imgur.com/1815742.jpg"""
"479,479,""RPG Boss Battle Assistance in Final Fantasy XIV"",""Membantu pemain mengatasi bos dalam pertempuran epik di Final Fantasy XIV"",3,""2023-12-30T00:00:00Z"",""RPG"",""https://i.imgur.com/5y377j3.jpg"""
"480,480,""Virtual Reality Sports Challenges"",""Menyajikan tantangan olahraga melalui pengalaman virtual reality"",21,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"481,481,""Mystery Puzzle Challenge in Resident Evil Village"",""Menyediakan tantangan teka-teki misteri dalam game Resident Evil Village"",7,""2023-12-25T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"482,482,""Open World Exploration in Cyberpunk 2077"",""Memandu pemain dalam menjelajahi dunia terbuka game Cyberpunk 2077"",8,""2023-12-30T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"483,483,""FPS Tactical Mission Planning in Rainbow Six Siege"",""Bantuan dalam merencanakan misi taktis untuk pemain game FPS Rainbow Six Siege"",18,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"484,484,""Mobile Legends Hero Mastery Tutoring"",""Memberikan pelatihan untuk menguasai hero dalam Mobile Legends"",1,""2023-12-25T00:00:00Z"",""Moba"",""https://i.imgur.com/1815742.jpg"""
"485,485,""Joki Akun Dota 2 - Boosting MMR"",""Meningkatkan MMR pemain Dota 2 melalui joki akun yang andal"",2,""2023-12-30T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"486,486,""Genshin Impact Puzzle-solving Adventure"",""Berkolaborasi dalam menyelesaikan teka-teki dan petualangan di Genshin Impact"",3,""2023-01-05T00:00:00Z"",""RPG"",""https://i.imgur.com/1815742.jpg"""
"487,487,""Fortnite Building Workshop for Beginners"",""Mengadakan workshop membangun untuk pemula dalam game Fortnite"",15,""2023-12-25T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/5y377j3.jpg"""
"488,488,""Valorant Sniper Training Program"",""Program pelatihan sniper khusus untuk meningkatkan keahlian menembak di Valorant"",18,""2023-12-30T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"489,489,""Adventure Quest Guiding in The Witcher 3"",""Memandu pemain dalam menyelesaikan quest dan menjelajahi dunia petualangan di The Witcher 3"",19,""2023-01-05T00:00:00Z"",""RPG"",""https://i.imgur.com/5y377j3.jpg"""
"490,490,""Puzzle Game Companion in Portal 2"",""Menemani pemain selama bermain game puzzle Portal 2 untuk meningkatkan pengalaman"",22,""2023-12-25T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"491,491,""FPS Squad Strategy Consultation in Call of Duty: Warzone"",""Konsultasi strategi untuk meningkatkan kinerja squad dalam game FPS Call of Duty: Warzone"",4,""2023-12-30T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"492,492,""Open World Photography Tour in Red Dead Redemption 2"",""Menyediakan tur fotografi virtual dalam dunia terbuka game Red Dead Redemption 2"",8,""2023-01-05T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"493,493,""Horror Game Exploration in Amnesia: Rebirth"",""Memandu pemain dalam eksplorasi game horror Amnesia: Rebirth"",7,""2023-12-25T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"494,494,""Sports Nutrition Consultation for Esports Athletes"",""Konsultasi nutrisi khusus untuk atlet esports yang bermain game olahraga"",21,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"495,495,""Battle Royale Loot Optimization in Free Fire"",""Optimalkan pengambilan loot untuk meningkatkan kemenangan dalam game Battle Royale Free Fire"",24,""2023-01-05T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/5y377j3.jpg"""
"496,496,""Adventure Game Storyline Consulting"",""Konsultasi pengembangan cerita untuk game petualangan dengan narasi mendalam"",11,""2023-12-25T00:00:00Z"",""Adventure"",""https://i.imgur.com/1815742.jpg"""
"497,497,""Puzzle Game Level Design Services"",""Menyediakan layanan desain level khusus untuk game puzzle"",22,""2023-12-30T00:00:00Z"",""Puzzle"",""https://i.imgur.com/5y377j3.jpg"""
"498,498,""FPS Weapon Camouflage Crafting"",""Membantu pemain dalam membuat senjata khusus dengan desain camouflage dalam game FPS"",18,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"499,499,""Mobile Esports Team Coaching"",""Bimbingan dan pelatihan untuk tim esports di platform mobile"",30,""2023-12-25T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"500,500,""Virtual Reality Horror Game Experience Guide"",""Memandu pemain dalam pengalaman horor virtual reality melalui game"",28,""2023-12-30T00:00:00Z"",""Horor"",""https://i.imgur.com/1815742.jpg"""
